id,name,id,date,time,SB-Right,SB-Thru,SB-Left,WB-Right,WB-Thru,WB-Left,NB-Right,NB-Thru,NB-Left,EB-Right,EB-Thru,EB-Left,SB-Ped,WB-Ped,NB-Ped,EB-Ped,,,,
morpc/4514,FEDERATED BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4514,10/30/2013,06:30-06:45,7,0,15,3,46,0,1,0,0,0,56,4,0,0,0,0,,,,
morpc/4514,FEDERATED BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4514,10/30/2013,06:45-07:00,12,0,19,6,64,2,2,2,1,1,61,5,0,0,0,0,,,,
morpc/4514,FEDERATED BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4514,10/30/2013,07:00-07:15,11,1,15,4,43,0,1,1,1,2,77,4,0,0,0,0,,,,
morpc/4514,FEDERATED BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4514,10/30/2013,07:15-07:30,16,1,23,4,60,1,3,2,5,2,97,9,0,0,0,0,,,,
morpc/4514,FEDERATED BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4514,10/30/2013,07:30-07:45,30,0,19,14,74,0,3,1,4,0,86,8,0,0,0,0,,,,
morpc/4514,FEDERATED BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4514,10/30/2013,07:45-08:00,30,0,25,8,121,1,1,2,1,1,105,12,0,0,0,0,,,,
morpc/4514,FEDERATED BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4514,10/30/2013,08:00-08:15,18,0,26,16,112,0,1,2,1,0,101,5,0,0,0,0,,,,
morpc/4514,FEDERATED BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4514,10/30/2013,08:15-08:30,21,0,19,7,117,0,1,0,2,1,84,10,0,0,0,0,,,,
morpc/4514,FEDERATED BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4514,10/30/2013,08:30-08:45,19,1,11,5,98,0,0,1,2,1,95,9,0,0,0,0,,,,
morpc/4514,FEDERATED BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4514,10/30/2013,08:45-09:00,22,0,13,12,99,1,1,0,1,0,86,14,0,0,0,0,,,,
morpc/4514,FEDERATED BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4514,10/30/2013,09:00-09:15,25,0,19,12,104,0,0,2,1,2,86,11,0,0,0,0,,,,
morpc/4514,FEDERATED BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4514,10/30/2013,09:15-09:30,17,0,19,10,105,0,0,0,1,0,94,11,0,0,0,0,,,,
morpc/4514,FEDERATED BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4514,10/30/2013,15:30-15:45,15,1,7,30,154,1,3,0,1,3,140,30,0,0,0,0,,,,
morpc/4514,FEDERATED BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4514,10/30/2013,15:45-16:00,27,0,9,21,135,1,0,1,0,1,126,18,0,0,0,0,,,,
morpc/4514,FEDERATED BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4514,10/30/2013,16:00-16:15,14,0,7,44,151,1,1,1,0,2,129,26,0,0,0,0,,,,
morpc/4514,FEDERATED BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4514,10/30/2013,16:15-16:30,20,0,3,36,146,0,0,0,0,0,126,26,0,0,0,0,,,,
morpc/4514,FEDERATED BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4514,10/30/2013,16:30-16:45,17,0,9,44,147,1,2,0,1,3,119,24,0,0,0,0,,,,
morpc/4514,FEDERATED BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4514,10/30/2013,16:45-17:00,18,0,12,22,157,3,0,0,2,1,112,40,0,0,0,0,,,,
morpc/4514,FEDERATED BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4514,10/30/2013,17:00-17:15,22,2,10,36,157,0,1,0,1,0,132,35,0,0,0,0,,,,
morpc/4514,FEDERATED BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4514,10/30/2013,17:15-17:30,23,0,3,24,171,0,1,0,0,1,117,51,0,0,0,0,,,,
morpc/4514,FEDERATED BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4514,10/30/2013,17:30-17:45,27,3,8,31,129,0,2,2,3,3,122,33,0,0,0,0,,,,
morpc/4514,FEDERATED BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4514,10/30/2013,17:45-18:00,22,1,8,16,135,1,0,0,1,3,123,37,0,0,0,0,,,,
morpc/4514,FEDERATED BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4514,10/30/2013,18:00-18:15,22,1,7,23,167,1,3,2,2,6,114,42,0,0,0,0,,,,
morpc/4514,FEDERATED BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4514,10/30/2013,18:15-18:30,18,0,5,14,163,0,0,0,1,3,110,31,0,0,0,0,,,,
id,name,id,date,time,SB-Right,SB-Thru,SB-Left,WB-Right,WB-Thru,WB-Left,NB-Right,NB-Thru,NB-Left,EB-Right,EB-Thru,EB-Left,SB-Ped,WB-Ped,NB-Ped,EB-Ped,,,,
morpc/4520,MARTIN RD / SR 161 / COLUMBUS,4520,10/22/2013,06:30-06:45,4,1,2,7,37,10,14,2,3,0,41,7,0,0,0,0,,,,
morpc/4520,MARTIN RD / SR 161 / COLUMBUS,4520,10/22/2013,06:45-07:00,3,1,4,12,51,17,15,3,4,2,42,11,0,0,0,0,,,,
morpc/4520,MARTIN RD / SR 161 / COLUMBUS,4520,10/22/2013,07:00-07:15,8,2,5,8,50,18,23,2,0,2,57,10,0,0,0,0,,,,
morpc/4520,MARTIN RD / SR 161 / COLUMBUS,4520,10/22/2013,07:15-07:30,8,3,2,5,67,22,23,2,1,2,79,18,0,0,0,0,,,,
morpc/4520,MARTIN RD / SR 161 / COLUMBUS,4520,10/22/2013,07:30-07:45,11,2,0,14,107,36,17,1,6,1,73,14,0,0,0,0,,,,
morpc/4520,MARTIN RD / SR 161 / COLUMBUS,4520,10/22/2013,07:45-08:00,16,4,8,13,124,35,21,3,3,3,81,19,0,0,0,0,,,,
morpc/4520,MARTIN RD / SR 161 / COLUMBUS,4520,10/22/2013,08:00-08:15,21,7,4,6,95,23,18,3,7,5,68,15,0,0,0,0,,,,
morpc/4520,MARTIN RD / SR 161 / COLUMBUS,4520,10/22/2013,08:15-08:30,12,4,5,6,104,29,22,4,1,5,83,17,0,0,0,0,,,,
morpc/4520,MARTIN RD / SR 161 / COLUMBUS,4520,10/22/2013,08:30-08:45,12,7,3,11,96,27,19,9,4,4,73,14,0,0,0,0,,,,
morpc/4520,MARTIN RD / SR 161 / COLUMBUS,4520,10/22/2013,08:45-09:00,16,7,7,15,110,47,29,5,2,3,98,27,0,0,0,0,,,,
morpc/4520,MARTIN RD / SR 161 / COLUMBUS,4520,10/22/2013,09:00-09:15,13,9,9,13,84,29,15,14,2,2,74,25,0,0,0,0,,,,
morpc/4520,MARTIN RD / SR 161 / COLUMBUS,4520,10/22/2013,09:15-09:30,16,6,5,11,71,35,26,11,2,8,79,24,0,0,0,0,,,,
morpc/4520,MARTIN RD / SR 161 / COLUMBUS,4520,10/22/2013,15:30-15:45,44,19,19,19,102,46,33,36,6,11,99,47,0,0,0,0,,,,
morpc/4520,MARTIN RD / SR 161 / COLUMBUS,4520,10/22/2013,15:45-16:00,25,19,17,16,130,38,46,27,11,18,104,37,0,0,0,0,,,,
morpc/4520,MARTIN RD / SR 161 / COLUMBUS,4520,10/22/2013,16:00-16:15,32,27,8,17,124,47,49,24,8,12,126,35,0,0,0,0,,,,
morpc/4520,MARTIN RD / SR 161 / COLUMBUS,4520,10/22/2013,16:15-16:30,35,21,10,8,106,42,63,12,12,9,96,38,0,0,0,0,,,,
morpc/4520,MARTIN RD / SR 161 / COLUMBUS,4520,10/22/2013,16:30-16:45,33,21,11,19,125,46,50,23,14,11,106,37,0,0,0,0,,,,
morpc/4520,MARTIN RD / SR 161 / COLUMBUS,4520,10/22/2013,16:45-17:00,36,24,13,12,120,46,64,27,10,4,108,54,0,0,0,0,,,,
morpc/4520,MARTIN RD / SR 161 / COLUMBUS,4520,10/22/2013,17:00-17:15,37,30,9,13,119,76,48,26,8,9,86,43,0,0,0,0,,,,
morpc/4520,MARTIN RD / SR 161 / COLUMBUS,4520,10/22/2013,17:15-17:30,43,21,14,28,129,71,64,31,9,13,121,53,0,0,0,0,,,,
morpc/4520,MARTIN RD / SR 161 / COLUMBUS,4520,10/22/2013,17:30-17:45,37,23,15,14,135,57,54,24,16,11,98,44,0,0,0,0,,,,
morpc/4520,MARTIN RD / SR 161 / COLUMBUS,4520,10/22/2013,17:45-18:00,45,17,13,19,126,48,58,23,12,12,102,52,0,0,0,0,,,,
morpc/4520,MARTIN RD / SR 161 / COLUMBUS,4520,10/22/2013,18:00-18:15,50,20,10,16,114,47,53,27,15,11,104,51,0,0,0,0,,,,
morpc/4520,MARTIN RD / SR 161 / COLUMBUS,4520,10/22/2013,18:15-18:30,37,36,13,12,94,49,47,26,12,10,129,47,0,0,0,0,,,,
id,name,id,date,time,SB-Right,SB-Thru,SB-Left,WB-Right,WB-Thru,WB-Left,NB-Right,NB-Thru,NB-Left,EB-Right,EB-Thru,EB-Left,SB-Ped,WB-Ped,NB-Ped,EB-Ped,,,,
morpc/4592,SAWMILL PLACE BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4592,10/23/2013,06:30-06:45,12,0,0,3,34,6,10,2,0,0,37,4,0,0,0,0,,,,
morpc/4592,SAWMILL PLACE BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4592,10/23/2013,06:45-07:00,10,0,3,0,50,8,17,1,6,1,67,6,0,0,0,0,,,,
morpc/4592,SAWMILL PLACE BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4592,10/23/2013,07:00-07:15,9,0,3,1,69,1,12,3,2,2,59,12,0,0,0,0,,,,
morpc/4592,SAWMILL PLACE BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4592,10/23/2013,07:15-07:30,16,3,8,2,86,4,8,5,5,0,84,7,0,0,0,0,,,,
morpc/4592,SAWMILL PLACE BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4592,10/23/2013,07:30-07:45,31,1,5,2,93,9,19,4,9,1,73,9,0,0,0,0,,,,
morpc/4592,SAWMILL PLACE BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4592,10/23/2013,07:45-08:00,40,4,5,11,126,12,15,5,3,0,84,6,0,0,0,0,,,,
morpc/4592,SAWMILL PLACE BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4592,10/23/2013,08:00-08:15,28,4,4,2,117,13,19,3,5,1,96,7,0,0,0,0,,,,
morpc/4592,SAWMILL PLACE BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4592,10/23/2013,08:15-08:30,29,5,6,2,133,3,13,5,5,1,93,14,0,0,0,0,,,,
morpc/4592,SAWMILL PLACE BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4592,10/23/2013,08:30-08:45,27,3,5,3,104,12,4,4,7,0,84,16,0,0,0,0,,,,
morpc/4592,SAWMILL PLACE BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4592,10/23/2013,08:45-09:00,37,6,7,7,128,11,19,1,7,1,97,16,0,0,0,0,,,,
morpc/4592,SAWMILL PLACE BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4592,10/23/2013,09:00-09:15,35,5,5,5,103,4,14,3,4,3,84,14,0,0,0,0,,,,
morpc/4592,SAWMILL PLACE BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4592,10/23/2013,09:15-09:30,23,3,5,7,123,11,8,4,3,1,76,10,0,0,0,0,,,,
morpc/4592,SAWMILL PLACE BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4592,10/23/2013,15:30-15:45,34,5,11,13,124,16,18,10,6,6,105,38,0,0,0,0,,,,
morpc/4592,SAWMILL PLACE BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4592,10/23/2013,15:45-16:00,42,11,12,13,122,29,24,6,3,7,99,34,0,0,0,0,,,,
morpc/4592,SAWMILL PLACE BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4592,10/23/2013,16:00-16:15,32,12,16,12,150,10,16,9,10,5,118,36,0,0,0,0,,,,
morpc/4592,SAWMILL PLACE BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4592,10/23/2013,16:15-16:30,36,12,12,9,124,16,20,13,3,5,109,26,0,0,0,0,,,,
morpc/4592,SAWMILL PLACE BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4592,10/23/2013,16:30-16:45,50,14,18,22,132,14,15,7,6,9,113,32,0,0,0,0,,,,
morpc/4592,SAWMILL PLACE BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4592,10/23/2013,16:45-17:00,46,9,17,13,160,15,17,11,6,11,120,43,0,0,0,0,,,,
morpc/4592,SAWMILL PLACE BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4592,10/23/2013,17:00-17:15,52,19,16,11,143,22,22,14,4,7,120,35,0,0,0,0,,,,
morpc/4592,SAWMILL PLACE BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4592,10/23/2013,17:15-17:30,47,17,9,9,150,22,32,20,4,5,141,44,0,0,0,0,,,,
morpc/4592,SAWMILL PLACE BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4592,10/23/2013,17:30-17:45,63,24,12,17,182,15,16,10,5,8,130,35,0,0,0,0,,,,
morpc/4592,SAWMILL PLACE BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4592,10/23/2013,17:45-18:00,49,11,8,13,158,28,22,8,3,12,133,51,0,0,0,0,,,,
morpc/4592,SAWMILL PLACE BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4592,10/23/2013,18:00-18:15,46,18,13,16,156,24,18,12,6,8,111,34,0,0,0,0,,,,
morpc/4592,SAWMILL PLACE BLVD / DUBLIN-GRANVILLE RD / COLUMBUS,4592,10/23/2013,18:15-18:30,67,19,17,13,162,22,24,14,4,17,89,29,0,0,0,0,,,,
id,name,id,date,time,SB-Right,SB-Thru,SB-Left,WB-Right,WB-Thru,WB-Left,NB-Right,NB-Thru,NB-Left,EB-Right,EB-Thru,EB-Left,SB-Ped,WB-Ped,NB-Ped,EB-Ped,,,,
morpc/4657,SAWMILL PKWY / SR 750 / -,4657,11/7/2012,07:00-07:15,11,207,40,14,34,10,12,91,23,16,30,17,0,0,0,0,,,,
morpc/4657,SAWMILL PKWY / SR 750 / -,4657,11/7/2012,07:15-07:30,29,205,44,11,38,19,17,78,33,18,46,21,0,0,0,0,,,,
morpc/4657,SAWMILL PKWY / SR 750 / -,4657,11/7/2012,07:30-07:45,27,193,34,4,55,22,12,111,42,16,48,26,0,0,0,0,,,,
morpc/4657,SAWMILL PKWY / SR 750 / -,4657,11/7/2012,07:45-08:00,24,219,46,10,42,21,15,114,30,23,58,22,0,0,0,0,,,,
morpc/4657,SAWMILL PKWY / SR 750 / -,4657,11/7/2012,08:00-08:15,26,197,40,10,41,23,19,81,27,18,46,27,0,0,0,0,,,,
morpc/4657,SAWMILL PKWY / SR 750 / -,4657,11/7/2012,08:15-08:30,12,185,39,12,32,38,20,85,27,18,57,17,0,0,0,0,,,,
morpc/4657,SAWMILL PKWY / SR 750 / -,4657,11/7/2012,08:30-08:45,17,190,50,11,49,36,12,90,44,27,59,34,0,0,0,0,,,,
morpc/4657,SAWMILL PKWY / SR 750 / -,4657,11/7/2012,08:45-09:00,30,171,38,12,54,24,23,101,34,24,55,31,0,0,0,0,,,,
morpc/4657,SAWMILL PKWY / SR 750 / -,4657,11/7/2012,16:00-16:15,19,111,49,20,58,58,26,171,41,24,60,50,0,0,0,0,,,,
morpc/4657,SAWMILL PKWY / SR 750 / -,4657,11/7/2012,16:15-16:30,11,142,49,17,68,37,26,204,53,28,80,64,0,0,0,0,,,,
morpc/4657,SAWMILL PKWY / SR 750 / -,4657,11/7/2012,16:30-16:45,14,130,66,24,58,31,24,290,45,32,59,58,0,0,0,0,,,,
morpc/4657,SAWMILL PKWY / SR 750 / -,4657,11/7/2012,16:45-17:00,15,157,50,26,64,46,23,247,44,31,61,69,0,0,0,0,,,,
morpc/4657,SAWMILL PKWY / SR 750 / -,4657,11/7/2012,17:00-17:15,16,166,61,25,51,48,31,293,50,17,70,78,0,0,0,0,,,,
morpc/4657,SAWMILL PKWY / SR 750 / -,4657,11/7/2012,17:15-17:30,19,167,60,34,56,50,32,256,40,19,87,97,0,0,0,0,,,,
morpc/4657,SAWMILL PKWY / SR 750 / -,4657,11/7/2012,17:30-17:45,23,163,63,28,65,45,20,289,59,18,58,66,0,0,0,0,,,,
morpc/4657,SAWMILL PKWY / SR 750 / -,4657,11/7/2012,17:45-18:00,29,160,66,31,69,43,29,258,64,27,76,86,0,0,0,0,,,,
id,name,id,date,time,SB-Right,SB-Thru,SB-Left,WB-Right,WB-Thru,WB-Left,NB-Right,NB-Thru,NB-Left,EB-Right,EB-Thru,EB-Left,SB-Ped,WB-Ped,NB-Ped,EB-Ped,,,,
morpc/4709,SAWMILL PKWY / SELDOM SEEN RD / POWELL,4709,11/8/2012,07:00-07:15,23,189,16,15,9,33,8,128,7,19,7,14,0,0,0,0,,,,
morpc/4709,SAWMILL PKWY / SELDOM SEEN RD / POWELL,4709,11/8/2012,07:15-07:30,15,175,8,9,4,21,4,96,5,19,12,5,0,0,0,0,,,,
morpc/4709,SAWMILL PKWY / SELDOM SEEN RD / POWELL,4709,11/8/2012,07:30-07:45,3,220,10,10,6,49,19,88,6,18,13,10,0,0,0,0,,,,
morpc/4709,SAWMILL PKWY / SELDOM SEEN RD / POWELL,4709,11/8/2012,07:45-08:00,18,174,13,16,8,43,25,114,9,20,13,5,0,0,0,0,,,,
morpc/4709,SAWMILL PKWY / SELDOM SEEN RD / POWELL,4709,11/8/2012,08:00-08:15,2,174,18,5,7,35,19,84,3,18,16,5,0,0,0,0,,,,
morpc/4709,SAWMILL PKWY / SELDOM SEEN RD / POWELL,4709,11/8/2012,08:15-08:30,3,163,15,6,11,37,18,86,9,17,9,6,0,0,0,0,,,,
morpc/4709,SAWMILL PKWY / SELDOM SEEN RD / POWELL,4709,11/8/2012,08:30-08:45,3,186,16,13,8,48,31,103,9,20,16,5,0,0,0,0,,,,
morpc/4709,SAWMILL PKWY / SELDOM SEEN RD / POWELL,4709,11/8/2012,08:45-09:00,1,147,21,11,14,26,26,87,9,14,9,5,0,0,0,0,,,,
morpc/4709,SAWMILL PKWY / SELDOM SEEN RD / POWELL,4709,11/8/2012,16:00-16:15,5,114,24,18,15,30,44,178,23,18,19,7,0,0,0,0,,,,
morpc/4709,SAWMILL PKWY / SELDOM SEEN RD / POWELL,4709,11/8/2012,16:15-16:30,14,113,26,29,13,59,39,186,14,18,12,4,0,0,0,0,,,,
morpc/4709,SAWMILL PKWY / SELDOM SEEN RD / POWELL,4709,11/8/2012,16:30-16:45,3,139,14,17,12,53,63,204,13,13,17,6,0,0,0,0,,,,
morpc/4709,SAWMILL PKWY / SELDOM SEEN RD / POWELL,4709,11/8/2012,16:45-17:00,3,151,16,23,18,51,51,242,18,16,19,4,0,0,0,0,,,,
morpc/4709,SAWMILL PKWY / SELDOM SEEN RD / POWELL,4709,11/8/2012,17:00-17:15,6,107,21,27,11,50,45,264,24,15,25,8,0,0,0,0,,,,
morpc/4709,SAWMILL PKWY / SELDOM SEEN RD / POWELL,4709,11/8/2012,17:15-17:30,4,159,28,22,28,65,65,274,17,19,21,11,0,0,0,0,,,,
morpc/4709,SAWMILL PKWY / SELDOM SEEN RD / POWELL,4709,11/8/2012,17:30-17:45,6,177,20,16,11,60,56,279,16,16,23,14,0,0,0,0,,,,
morpc/4709,SAWMILL PKWY / SELDOM SEEN RD / POWELL,4709,11/8/2012,17:45-18:00,5,178,23,20,22,56,50,268,19,18,18,14,0,0,0,0,,,,
id,name,id,date,time,SB-Right,SB-Thru,SB-Left,WB-Right,WB-Thru,WB-Left,NB-Right,NB-Thru,NB-Left,EB-Right,EB-Thru,EB-Left,SB-Ped,WB-Ped,NB-Ped,EB-Ped,,,,
morpc/4922,OLENTANGY RIVER RD / SR 315 RAMPS TO WEST / COLUMBUS,4922,10/19/2011,07:00-07:15,0,42,74,6,0,34,12,87,0,,,,0,0,0,,,,,
morpc/4922,OLENTANGY RIVER RD / SR 315 RAMPS TO WEST / COLUMBUS,4922,10/19/2011,07:15-07:30,0,41,62,7,0,31,17,128,0,,,,0,0,0,,,,,
morpc/4922,OLENTANGY RIVER RD / SR 315 RAMPS TO WEST / COLUMBUS,4922,10/19/2011,07:30-07:45,0,68,77,24,0,33,17,148,0,,,,0,0,0,,,,,
morpc/4922,OLENTANGY RIVER RD / SR 315 RAMPS TO WEST / COLUMBUS,4922,10/19/2011,07:45-08:00,0,110,118,28,0,53,20,165,0,,,,0,0,0,,,,,
morpc/4922,OLENTANGY RIVER RD / SR 315 RAMPS TO WEST / COLUMBUS,4922,10/19/2011,08:00-08:15,0,79,105,15,0,35,28,147,0,,,,0,0,0,,,,,
morpc/4922,OLENTANGY RIVER RD / SR 315 RAMPS TO WEST / COLUMBUS,4922,10/19/2011,08:15-08:30,0,111,84,16,0,49,23,144,0,,,,0,0,0,,,,,
morpc/4922,OLENTANGY RIVER RD / SR 315 RAMPS TO WEST / COLUMBUS,4922,10/19/2011,08:30-08:45,0,101,76,16,0,63,18,106,0,,,,0,0,0,,,,,
morpc/4922,OLENTANGY RIVER RD / SR 315 RAMPS TO WEST / COLUMBUS,4922,10/19/2011,08:45-09:00,0,90,73,19,0,76,14,145,0,,,,0,0,0,,,,,
morpc/4922,OLENTANGY RIVER RD / SR 315 RAMPS TO WEST / COLUMBUS,4922,10/19/2011,16:00-16:15,0,118,149,12,0,32,40,92,0,,,,0,0,0,,,,,
morpc/4922,OLENTANGY RIVER RD / SR 315 RAMPS TO WEST / COLUMBUS,4922,10/19/2011,16:15-16:30,0,99,120,10,0,21,33,103,0,,,,0,0,0,,,,,
morpc/4922,OLENTANGY RIVER RD / SR 315 RAMPS TO WEST / COLUMBUS,4922,10/19/2011,16:30-16:45,0,147,126,4,0,26,48,110,0,,,,0,0,0,,,,,
morpc/4922,OLENTANGY RIVER RD / SR 315 RAMPS TO WEST / COLUMBUS,4922,10/19/2011,16:45-17:00,0,149,108,13,0,19,47,177,0,,,,0,0,0,,,,,
morpc/4922,OLENTANGY RIVER RD / SR 315 RAMPS TO WEST / COLUMBUS,4922,10/19/2011,17:00-17:15,0,159,143,12,0,28,41,174,0,,,,0,0,0,,,,,
morpc/4922,OLENTANGY RIVER RD / SR 315 RAMPS TO WEST / COLUMBUS,4922,10/19/2011,17:15-17:30,0,152,102,13,0,29,24,236,0,,,,0,0,0,,,,,
morpc/4922,OLENTANGY RIVER RD / SR 315 RAMPS TO WEST / COLUMBUS,4922,10/19/2011,17:30-17:45,0,152,108,11,0,30,36,208,0,,,,0,0,0,,,,,
morpc/4922,OLENTANGY RIVER RD / SR 315 RAMPS TO WEST / COLUMBUS,4922,10/19/2011,17:45-18:00,0,139,70,4,0,25,26,237,0,,,,0,0,0,,,,,
id,name,id,date,time,SB-Right,SB-Thru,SB-Left,WB-Right,WB-Thru,WB-Left,NB-Right,NB-Thru,NB-Left,EB-Right,EB-Thru,EB-Left,SB-Ped,WB-Ped,NB-Ped,EB-Ped,,,,
morpc/5024,ALUM CREEK DR / PORT RD / COLUMBUS,5024,10/30/2007,07:00-07:15,46,4,5,9,13,2,2,0,0,0,16,33,0,0,0,0,,,,
morpc/5024,ALUM CREEK DR / PORT RD / COLUMBUS,5024,10/30/2007,07:15-07:30,44,3,2,1,21,0,1,1,1,1,9,18,0,0,0,0,,,,
morpc/5024,ALUM CREEK DR / PORT RD / COLUMBUS,5024,10/30/2007,07:30-07:45,45,6,5,2,15,1,0,2,0,0,6,29,0,0,0,0,,,,
morpc/5024,ALUM CREEK DR / PORT RD / COLUMBUS,5024,10/30/2007,07:45-08:00,37,9,4,4,28,2,0,1,0,1,2,42,0,0,0,0,,,,
morpc/5024,ALUM CREEK DR / PORT RD / COLUMBUS,5024,10/30/2007,08:00-08:15,37,6,10,2,18,2,1,1,0,0,4,16,0,0,0,0,,,,
morpc/5024,ALUM CREEK DR / PORT RD / COLUMBUS,5024,10/30/2007,08:15-08:30,14,7,14,2,14,2,2,3,1,1,5,19,0,0,0,0,,,,
morpc/5024,ALUM CREEK DR / PORT RD / COLUMBUS,5024,10/30/2007,08:30-08:45,28,11,6,1,7,6,0,9,0,0,5,18,0,0,0,0,,,,
morpc/5024,ALUM CREEK DR / PORT RD / COLUMBUS,5024,10/30/2007,08:45-09:00,25,11,5,3,11,1,0,4,0,1,1,18,0,0,0,0,,,,
morpc/5024,ALUM CREEK DR / PORT RD / COLUMBUS,5024,10/30/2007,09:00-09:15,20,3,3,0,5,2,0,4,0,0,2,6,0,0,0,0,,,,
morpc/5024,ALUM CREEK DR / PORT RD / COLUMBUS,5024,10/30/2007,09:15-09:30,18,7,3,6,9,0,0,1,2,0,3,7,0,0,0,0,,,,
morpc/5024,ALUM CREEK DR / PORT RD / COLUMBUS,5024,10/30/2007,09:30-09:45,15,5,3,3,6,0,0,3,1,0,0,14,0,0,0,0,,,,
morpc/5024,ALUM CREEK DR / PORT RD / COLUMBUS,5024,10/30/2007,09:45-10:00,15,8,6,3,4,1,1,3,0,0,10,11,0,0,0,0,,,,
morpc/5024,ALUM CREEK DR / PORT RD / COLUMBUS,5024,10/30/2007,10:00-10:15,14,4,2,4,5,0,1,1,0,1,8,16,0,0,0,0,,,,
morpc/5024,ALUM CREEK DR / PORT RD / COLUMBUS,5024,10/30/2007,10:15-10:30,10,3,0,1,3,1,2,4,0,2,4,16,0,0,0,0,,,,
morpc/5024,ALUM CREEK DR / PORT RD / COLUMBUS,5024,10/30/2007,10:30-10:45,20,4,3,3,5,0,0,0,2,0,2,11,0,0,0,0,,,,
morpc/5024,ALUM CREEK DR / PORT RD / COLUMBUS,5024,10/30/2007,10:45-11:00,15,7,3,0,7,1,2,1,2,1,5,13,0,0,0,0,,,,
morpc/5024,ALUM CREEK DR / PORT RD / COLUMBUS,5024,10/30/2007,11:00-11:15,16,4,1,5,8,1,1,3,1,1,15,26,0,0,0,0,,,,
morpc/5024,ALUM CREEK DR / PORT RD / COLUMBUS,5024,10/30/2007,11:15-11:30,23,8,3,3,7,2,0,4,0,0,14,34,0,0,0,0,,,,
morpc/5024,ALUM CREEK DR / PORT RD / COLUMBUS,5024,10/30/2007,11:30-11:45,28,5,3,5,3,0,2,1,1,1,20,44,0,0,0,0,,,,
morpc/5024,ALUM CREEK DR / PORT RD / COLUMBUS,5024,10/30/2007,11:45-12:00,27,5,6,4,10,2,3,4,1,0,12,24,0,1,0,0,,,,
morpc/5024,ALUM CREEK DR / PORT RD / COLUMBUS,5024,10/30/2007,12:00-12:15,24,2,4,1,8,1,0,10,1,0,16,22,0,0,0,0,,,,
morpc/5024,ALUM CREEK DR / PORT RD / COLUMBUS,5024,10/30/2007,12:15-12:30,27,5,3,5,12,0,3,4,0,0,8,23,0,0,0,0,,,,
morpc/5024,ALUM CREEK DR / PORT RD / COLUMBUS,5024,10/30/2007,12:30-12:45,32,2,2,10,18,3,1,5,0,0,14,17,0,0,0,0,,,,
morpc/5024,ALUM CREEK DR / PORT RD / COLUMBUS,5024,10/30/2007,12:45-13:00,23,9,3,12,16,1,3,4,1,2,8,35,0,0,0,0,,,,
morpc/5024,ALUM CREEK DR / PORT RD / COLUMBUS,5024,10/30/2007,13:00-13:15,25,6,2,9,9,0,3,5,0,1,6,24,0,0,0,0,,,,
