id,name,id,date,time,SB-Right,SB-Thru,SB-Left,WB-Right,WB-Thru,WB-Left,NB-Right,NB-Thru,NB-Left,EB-Right,EB-Thru,EB-Left,SB-Ped,WB-Ped,NB-Ped,EB-Ped,,,,
buffalo/185,Elmwood Ave / Kenmore Ave / Tonawanda,185,8/6/2009,09:30-09:45,8,48,8,8,36,15,12,46,15,16,33,4,0,0,2,3,,,,
buffalo/185,Elmwood Ave / Kenmore Ave / Tonawanda,185,8/6/2009,09:45-10:00,8,62,8,7,40,25,22,59,14,13,26,5,1,2,2,0,,,,
buffalo/185,Elmwood Ave / Kenmore Ave / Tonawanda,185,8/6/2009,12:00-12:15,2,103,13,12,33,21,34,97,35,16,38,10,0,1,1,1,,,,
buffalo/185,Elmwood Ave / Kenmore Ave / Tonawanda,185,8/6/2009,12:15-12:30,6,98,10,8,45,24,34,83,14,34,41,9,4,1,3,4,,,,
buffalo/185,Elmwood Ave / Kenmore Ave / Tonawanda,185,8/6/2009,12:30-12:45,7,112,12,10,38,25,32,99,19,27,42,6,0,3,2,0,,,,
buffalo/185,Elmwood Ave / Kenmore Ave / Tonawanda,185,8/6/2009,12:45-13:00,12,97,13,6,55,20,31,104,22,21,48,10,3,0,3,1,,,,
buffalo/185,Elmwood Ave / Kenmore Ave / Tonawanda,185,8/6/2009,13:00-13:15,11,94,19,8,77,26,30,104,23,27,48,14,0,1,2,3,,,,
buffalo/185,Elmwood Ave / Kenmore Ave / Tonawanda,185,8/6/2009,13:15-13:30,17,81,6,6,38,19,30,107,19,21,36,6,0,0,2,1,,,,
buffalo/185,Elmwood Ave / Kenmore Ave / Tonawanda,185,8/6/2009,13:30-13:45,7,75,9,6,52,15,25,91,20,17,38,10,1,2,1,0,,,,
buffalo/185,Elmwood Ave / Kenmore Ave / Tonawanda,185,8/6/2009,13:45-14:00,7,68,7,9,44,12,27,78,13,28,36,11,0,5,4,2,,,,
buffalo/185,Elmwood Ave / Kenmore Ave / Tonawanda,185,8/6/2009,15:00-15:15,3,79,4,8,52,27,39,116,17,16,53,6,0,0,1,1,,,,
buffalo/185,Elmwood Ave / Kenmore Ave / Tonawanda,185,8/6/2009,15:15-15:30,1,91,13,13,67,22,36,112,17,13,50,15,0,0,4,0,,,,
buffalo/185,Elmwood Ave / Kenmore Ave / Tonawanda,185,8/6/2009,15:30-15:45,5,87,16,10,48,19,38,123,23,30,66,8,0,1,1,0,,,,
buffalo/185,Elmwood Ave / Kenmore Ave / Tonawanda,185,8/6/2009,15:45-16:00,3,51,6,5,29,8,20,119,21,13,44,7,0,0,1,0,,,,
buffalo/185,Elmwood Ave / Kenmore Ave / Tonawanda,185,8/6/2009,16:00-16:15,18,90,6,8,44,31,35,121,20,14,41,15,0,2,8,0,,,,
buffalo/185,Elmwood Ave / Kenmore Ave / Tonawanda,185,8/6/2009,16:15-16:30,17,80,11,14,41,22,30,162,12,19,40,6,0,0,0,0,,,,
buffalo/185,Elmwood Ave / Kenmore Ave / Tonawanda,185,8/6/2009,16:30-16:45,20,71,13,11,53,23,41,127,28,14,51,19,4,4,0,0,,,,
buffalo/185,Elmwood Ave / Kenmore Ave / Tonawanda,185,8/6/2009,16:45-17:00,12,66,10,10,38,27,44,139,19,28,41,7,0,0,0,0,,,,
buffalo/185,Elmwood Ave / Kenmore Ave / Tonawanda,185,8/6/2009,17:00-17:15,8,91,19,9,54,36,23,127,35,24,47,9,0,1,5,3,,,,
buffalo/185,Elmwood Ave / Kenmore Ave / Tonawanda,185,8/6/2009,17:15-17:30,12,102,14,10,43,31,27,139,18,10,53,14,5,5,0,3,,,,
buffalo/185,Elmwood Ave / Kenmore Ave / Tonawanda,185,8/6/2009,17:30-17:45,17,85,16,19,49,33,29,111,19,16,44,5,1,3,0,0,,,,
buffalo/185,Elmwood Ave / Kenmore Ave / Tonawanda,185,8/6/2009,17:45-18:00,8,87,8,11,62,21,18,111,15,15,42,8,0,0,0,0,,,,
id,name,id,date,time,SB-Right,SB-Thru,SB-Left,WB-Right,WB-Thru,WB-Left,NB-Right,NB-Thru,NB-Left,EB-Right,EB-Thru,EB-Left,SB-Ped,WB-Ped,NB-Ped,EB-Ped,,,,
buffalo/186,Delaware Ave / Kenmore Ave / Tonawanda,186,6/21/2011,07:00-07:15,7,97,7,5,27,33,11,61,1,2,34,2,0,0,8,2,,,,
buffalo/186,Delaware Ave / Kenmore Ave / Tonawanda,186,6/21/2011,07:15-07:30,3,106,12,9,47,35,10,80,5,1,25,2,1,0,5,2,,,,
buffalo/186,Delaware Ave / Kenmore Ave / Tonawanda,186,6/21/2011,07:30-07:45,6,145,9,8,65,36,16,93,0,3,35,8,2,2,7,0,,,,
buffalo/186,Delaware Ave / Kenmore Ave / Tonawanda,186,6/21/2011,07:45-08:00,14,136,12,12,74,51,24,82,3,8,33,7,1,5,3,2,,,,
buffalo/186,Delaware Ave / Kenmore Ave / Tonawanda,186,6/21/2011,08:00-08:15,6,128,11,4,49,50,19,89,5,8,33,8,1,1,3,1,,,,
buffalo/186,Delaware Ave / Kenmore Ave / Tonawanda,186,6/21/2011,08:15-08:30,10,131,11,16,57,46,16,96,4,10,29,10,3,3,4,2,,,,
buffalo/186,Delaware Ave / Kenmore Ave / Tonawanda,186,6/21/2011,08:30-08:45,8,105,14,9,55,39,21,91,3,5,37,8,6,4,7,5,,,,
buffalo/186,Delaware Ave / Kenmore Ave / Tonawanda,186,6/21/2011,08:45-09:00,7,100,8,8,48,33,15,83,11,12,39,6,0,3,1,1,,,,
buffalo/186,Delaware Ave / Kenmore Ave / Tonawanda,186,6/21/2011,09:00-09:15,4,85,7,8,35,24,12,78,2,11,34,18,0,1,6,2,,,,
buffalo/186,Delaware Ave / Kenmore Ave / Tonawanda,186,6/21/2011,09:15-09:30,11,75,11,7,35,18,25,81,6,11,36,5,3,6,4,1,,,,
buffalo/186,Delaware Ave / Kenmore Ave / Tonawanda,186,6/21/2011,09:30-09:45,6,87,8,18,38,39,20,82,9,5,35,12,0,0,1,1,,,,
buffalo/186,Delaware Ave / Kenmore Ave / Tonawanda,186,6/21/2011,09:45-10:00,6,97,5,8,35,35,18,101,10,8,36,8,0,1,2,4,,,,
buffalo/186,Delaware Ave / Kenmore Ave / Tonawanda,186,6/21/2011,12:00-12:15,8,124,14,13,44,43,27,101,7,14,57,17,5,2,3,2,,,,
buffalo/186,Delaware Ave / Kenmore Ave / Tonawanda,186,6/21/2011,12:15-12:30,5,157,10,4,36,44,35,118,10,10,46,17,2,2,0,3,,,,
buffalo/186,Delaware Ave / Kenmore Ave / Tonawanda,186,6/21/2011,12:30-12:45,10,144,14,11,45,57,29,144,7,8,44,17,1,2,3,6,,,,
buffalo/186,Delaware Ave / Kenmore Ave / Tonawanda,186,6/21/2011,12:45-13:00,7,130,15,12,49,42,35,119,15,11,58,8,2,6,4,3,,,,
buffalo/186,Delaware Ave / Kenmore Ave / Tonawanda,186,6/21/2011,13:00-13:15,8,122,11,12,41,27,33,139,8,14,56,17,3,1,0,4,,,,
buffalo/186,Delaware Ave / Kenmore Ave / Tonawanda,186,6/21/2011,13:15-13:30,7,121,13,13,54,48,18,130,4,11,51,23,1,3,6,2,,,,
buffalo/186,Delaware Ave / Kenmore Ave / Tonawanda,186,6/21/2011,13:30-13:45,10,127,8,14,39,37,31,135,7,8,56,16,2,0,9,6,,,,
buffalo/186,Delaware Ave / Kenmore Ave / Tonawanda,186,6/21/2011,13:45-14:00,10,95,17,8,41,38,21,144,6,5,51,7,0,6,2,0,,,,
buffalo/186,Delaware Ave / Kenmore Ave / Tonawanda,186,6/21/2011,15:00-15:15,12,102,8,14,39,46,25,142,13,4,50,9,1,4,2,1,,,,
buffalo/186,Delaware Ave / Kenmore Ave / Tonawanda,186,6/21/2011,15:15-15:30,8,119,9,12,58,50,39,139,6,8,60,14,5,7,2,2,,,,
buffalo/186,Delaware Ave / Kenmore Ave / Tonawanda,186,6/21/2011,15:30-15:45,6,113,9,15,37,38,36,127,8,7,74,12,0,5,6,4,,,,
buffalo/186,Delaware Ave / Kenmore Ave / Tonawanda,186,6/21/2011,15:45-16:00,9,99,8,8,33,31,39,139,10,6,88,5,0,0,1,0,,,,
buffalo/186,Delaware Ave / Kenmore Ave / Tonawanda,186,6/21/2011,16:00-16:15,5,124,14,16,51,48,26,147,3,20,72,11,1,6,3,0,,,,
buffalo/186,Delaware Ave / Kenmore Ave / Tonawanda,186,6/21/2011,16:15-16:30,8,120,9,9,55,35,32,149,5,7,62,4,3,5,2,2,,,,
buffalo/186,Delaware Ave / Kenmore Ave / Tonawanda,186,6/21/2011,16:30-16:45,12,139,8,7,43,39,29,181,9,4,71,4,6,9,5,0,,,,
buffalo/186,Delaware Ave / Kenmore Ave / Tonawanda,186,6/21/2011,16:45-17:00,6,145,6,10,51,38,37,124,9,9,60,8,7,7,2,3,,,,
buffalo/186,Delaware Ave / Kenmore Ave / Tonawanda,186,6/21/2011,17:00-17:15,4,141,3,9,54,36,47,187,11,12,88,9,4,11,6,6,,,,
buffalo/186,Delaware Ave / Kenmore Ave / Tonawanda,186,6/21/2011,17:15-17:30,8,171,12,24,66,50,43,180,10,7,60,7,7,5,11,2,,,,
buffalo/186,Delaware Ave / Kenmore Ave / Tonawanda,186,6/21/2011,17:30-17:45,6,176,13,13,50,43,37,190,6,10,67,10,9,2,2,2,,,,
buffalo/186,Delaware Ave / Kenmore Ave / Tonawanda,186,6/21/2011,17:45-18:00,10,147,14,19,54,53,45,148,10,10,66,8,5,2,3,0,,,,
id,name,id,date,time,SB-Right,SB-Thru,SB-Left,WB-Right,WB-Thru,WB-Left,NB-Right,NB-Thru,NB-Left,EB-Right,EB-Thru,EB-Left,SB-Ped,WB-Ped,NB-Ped,EB-Ped,,,,
buffalo/188,Englewood Ave / Kenmore Ave / Tonawanda,188,11/16/2009,07:00-07:15,2,52,54,9,57,5,14,20,11,14,56,0,2,0,0,0,,,,
buffalo/188,Englewood Ave / Kenmore Ave / Tonawanda,188,11/16/2009,07:15-07:30,3,34,37,10,70,8,12,19,16,11,105,0,1,0,2,1,,,,
buffalo/188,Englewood Ave / Kenmore Ave / Tonawanda,188,11/16/2009,07:30-07:45,2,41,45,12,84,6,10,17,17,16,107,0,1,0,1,2,,,,
buffalo/188,Englewood Ave / Kenmore Ave / Tonawanda,188,11/16/2009,07:45-08:00,2,52,56,17,100,4,11,18,20,16,110,1,0,1,0,0,,,,
buffalo/188,Englewood Ave / Kenmore Ave / Tonawanda,188,11/16/2009,08:00-08:15,5,35,36,12,85,4,6,22,22,15,114,0,0,1,1,0,,,,
buffalo/188,Englewood Ave / Kenmore Ave / Tonawanda,188,11/16/2009,08:15-08:30,7,34,27,19,74,6,10,16,12,15,96,0,0,0,2,0,,,,
buffalo/188,Englewood Ave / Kenmore Ave / Tonawanda,188,11/16/2009,08:30-08:45,4,22,29,15,72,7,11,26,15,15,105,1,0,2,0,0,,,,
buffalo/188,Englewood Ave / Kenmore Ave / Tonawanda,188,11/16/2009,08:45-09:00,6,35,35,17,69,7,8,13,14,15,87,4,0,0,2,1,,,,
buffalo/188,Englewood Ave / Kenmore Ave / Tonawanda,188,11/16/2009,09:00-09:15,7,22,29,9,61,4,12,10,7,10,83,0,1,2,1,2,,,,
buffalo/188,Englewood Ave / Kenmore Ave / Tonawanda,188,11/16/2009,09:15-09:30,5,21,24,17,61,4,10,16,11,14,72,0,0,1,2,0,,,,
buffalo/188,Englewood Ave / Kenmore Ave / Tonawanda,188,11/16/2009,09:30-09:45,5,21,27,12,70,8,10,13,10,11,90,2,1,1,0,0,,,,
buffalo/188,Englewood Ave / Kenmore Ave / Tonawanda,188,11/16/2009,09:45-10:00,10,15,27,14,76,3,9,20,14,13,84,2,0,2,3,1,,,,
buffalo/188,Englewood Ave / Kenmore Ave / Tonawanda,188,11/16/2009,12:00-12:15,12,20,28,16,86,6,9,10,5,15,80,6,1,0,0,4,,,,
buffalo/188,Englewood Ave / Kenmore Ave / Tonawanda,188,11/16/2009,12:15-12:30,6,16,21,23,73,3,7,13,16,11,96,2,1,0,0,0,,,,
buffalo/188,Englewood Ave / Kenmore Ave / Tonawanda,188,11/16/2009,12:30-12:45,14,18,25,24,100,14,12,15,8,12,95,4,4,7,1,1,,,,
buffalo/188,Englewood Ave / Kenmore Ave / Tonawanda,188,11/16/2009,12:45-13:00,12,19,27,21,90,7,11,11,12,17,94,3,0,1,0,3,,,,
buffalo/188,Englewood Ave / Kenmore Ave / Tonawanda,188,11/16/2009,13:00-13:15,13,17,17,14,81,11,8,13,8,15,58,6,0,3,6,3,,,,
buffalo/188,Englewood Ave / Kenmore Ave / Tonawanda,188,11/16/2009,13:15-13:30,6,15,21,25,97,9,13,17,17,14,75,4,1,2,2,1,,,,
buffalo/188,Englewood Ave / Kenmore Ave / Tonawanda,188,11/16/2009,13:30-13:45,11,23,26,17,92,10,9,13,14,13,72,4,0,1,0,1,,,,
buffalo/188,Englewood Ave / Kenmore Ave / Tonawanda,188,11/16/2009,13:45-14:00,5,27,21,24,97,10,13,22,14,12,81,3,1,2,3,1,,,,
buffalo/188,Englewood Ave / Kenmore Ave / Tonawanda,188,11/16/2009,15:00-15:15,3,23,20,17,74,5,8,22,15,13,88,1,0,0,1,2,,,,
buffalo/188,Englewood Ave / Kenmore Ave / Tonawanda,188,11/16/2009,15:15-15:30,7,23,23,22,95,8,6,29,21,21,97,1,0,1,1,2,,,,
buffalo/188,Englewood Ave / Kenmore Ave / Tonawanda,188,11/16/2009,15:30-15:45,12,33,31,23,91,7,15,31,25,14,111,4,0,2,1,5,,,,
buffalo/188,Englewood Ave / Kenmore Ave / Tonawanda,188,11/16/2009,15:45-16:00,10,27,24,30,105,10,7,20,24,18,138,7,1,3,1,4,,,,
buffalo/188,Englewood Ave / Kenmore Ave / Tonawanda,188,11/16/2009,16:00-16:15,7,19,20,28,85,5,11,26,13,15,111,7,0,2,1,0,,,,
buffalo/188,Englewood Ave / Kenmore Ave / Tonawanda,188,11/16/2009,16:15-16:30,18,24,28,33,114,7,15,28,18,29,117,6,1,1,2,1,,,,
buffalo/188,Englewood Ave / Kenmore Ave / Tonawanda,188,11/16/2009,16:30-16:45,13,19,29,36,103,10,14,36,27,16,118,6,0,3,2,1,,,,
buffalo/188,Englewood Ave / Kenmore Ave / Tonawanda,188,11/16/2009,16:45-17:00,7,25,23,27,83,5,10,38,30,16,117,4,0,1,0,4,,,,
buffalo/188,Englewood Ave / Kenmore Ave / Tonawanda,188,11/16/2009,17:00-17:15,7,17,28,34,116,7,12,41,21,25,96,6,0,1,1,1,,,,
buffalo/188,Englewood Ave / Kenmore Ave / Tonawanda,188,11/16/2009,17:15-17:30,10,23,20,29,150,7,14,32,16,38,123,4,0,0,1,2,,,,
buffalo/188,Englewood Ave / Kenmore Ave / Tonawanda,188,11/16/2009,17:30-17:45,6,23,35,26,105,11,11,30,31,24,118,1,2,2,1,5,,,,
buffalo/188,Englewood Ave / Kenmore Ave / Tonawanda,188,11/16/2009,17:45-18:00,9,19,28,26,99,3,11,15,18,20,101,5,2,0,0,1,,,,
id,name,id,date,time,SB-Right,SB-Thru,SB-Left,WB-Right,WB-Thru,WB-Left,NB-Right,NB-Thru,NB-Left,EB-Right,EB-Thru,EB-Left,SB-Ped,WB-Ped,NB-Ped,EB-Ped,,,,
buffalo/189,Kenmore Ave / Niagara Falls Blvd / Buffalo,189,11/5/2009,07:00-07:15,18,52,29,5,29,1,0,19,0,0,66,9,0,1,0,0,,,,
buffalo/189,Kenmore Ave / Niagara Falls Blvd / Buffalo,189,11/5/2009,07:15-07:30,34,58,51,3,50,0,3,16,2,1,88,24,0,0,1,0,,,,
buffalo/189,Kenmore Ave / Niagara Falls Blvd / Buffalo,189,11/5/2009,07:30-07:45,30,85,48,8,66,3,2,22,1,0,62,13,0,0,0,0,,,,
buffalo/189,Kenmore Ave / Niagara Falls Blvd / Buffalo,189,11/5/2009,07:45-08:00,38,93,66,6,71,3,2,26,1,2,64,20,1,1,0,0,,,,
buffalo/189,Kenmore Ave / Niagara Falls Blvd / Buffalo,189,11/5/2009,08:00-08:15,26,56,31,7,54,2,0,18,0,1,85,34,0,1,0,0,,,,
buffalo/189,Kenmore Ave / Niagara Falls Blvd / Buffalo,189,11/5/2009,08:15-08:30,17,59,19,4,41,0,7,23,3,3,74,26,1,0,0,0,,,,
buffalo/189,Kenmore Ave / Niagara Falls Blvd / Buffalo,189,11/5/2009,08:30-08:45,30,52,36,11,62,2,4,34,5,2,81,33,2,0,0,0,,,,
buffalo/189,Kenmore Ave / Niagara Falls Blvd / Buffalo,189,11/5/2009,08:45-09:00,30,47,29,12,61,1,2,25,0,2,82,45,0,2,2,2,,,,
buffalo/189,Kenmore Ave / Niagara Falls Blvd / Buffalo,189,11/5/2009,09:00-09:15,38,46,23,13,48,1,7,25,0,1,61,34,0,0,0,0,,,,
buffalo/189,Kenmore Ave / Niagara Falls Blvd / Buffalo,189,11/5/2009,09:15-09:30,38,32,14,12,46,0,1,14,0,2,69,25,1,0,0,0,,,,
buffalo/189,Kenmore Ave / Niagara Falls Blvd / Buffalo,189,11/5/2009,09:30-09:45,32,36,13,10,50,2,2,24,0,0,52,32,1,1,0,0,,,,
buffalo/189,Kenmore Ave / Niagara Falls Blvd / Buffalo,189,11/5/2009,09:45-10:00,27,30,13,8,45,1,0,20,1,1,55,28,1,1,0,0,,,,
buffalo/189,Kenmore Ave / Niagara Falls Blvd / Buffalo,189,11/5/2009,12:00-12:15,30,44,7,18,57,3,2,33,3,0,74,30,1,2,0,0,,,,
buffalo/189,Kenmore Ave / Niagara Falls Blvd / Buffalo,189,11/5/2009,12:15-12:30,43,40,15,19,50,1,3,37,3,2,55,41,0,2,0,1,,,,
buffalo/189,Kenmore Ave / Niagara Falls Blvd / Buffalo,189,11/5/2009,12:30-12:45,44,45,31,15,59,1,1,30,4,1,89,47,3,2,0,0,,,,
buffalo/189,Kenmore Ave / Niagara Falls Blvd / Buffalo,189,11/5/2009,12:45-13:00,38,50,25,11,69,1,3,26,1,3,62,43,4,4,1,0,,,,
buffalo/189,Kenmore Ave / Niagara Falls Blvd / Buffalo,189,11/5/2009,13:00-13:15,38,41,16,14,45,1,1,44,0,0,69,58,4,1,0,0,,,,
buffalo/189,Kenmore Ave / Niagara Falls Blvd / Buffalo,189,11/5/2009,13:15-13:30,36,56,17,21,71,1,3,40,1,0,63,32,0,2,4,0,,,,
buffalo/189,Kenmore Ave / Niagara Falls Blvd / Buffalo,189,11/5/2009,13:30-13:45,45,54,27,16,64,2,0,31,6,0,43,26,1,2,0,0,,,,
buffalo/189,Kenmore Ave / Niagara Falls Blvd / Buffalo,189,11/5/2009,13:45-14:00,40,42,19,18,65,2,3,14,2,1,57,33,0,1,0,0,,,,
buffalo/189,Kenmore Ave / Niagara Falls Blvd / Buffalo,189,11/5/2009,15:00-15:15,39,31,10,18,73,1,0,79,4,1,82,50,4,15,15,8,,,,
buffalo/189,Kenmore Ave / Niagara Falls Blvd / Buffalo,189,11/5/2009,15:15-15:30,51,56,17,25,67,3,1,48,3,2,71,35,0,4,0,0,,,,
buffalo/189,Kenmore Ave / Niagara Falls Blvd / Buffalo,189,11/5/2009,15:30-15:45,45,49,24,31,97,1,4,54,4,1,65,58,2,2,0,0,,,,
buffalo/189,Kenmore Ave / Niagara Falls Blvd / Buffalo,189,11/5/2009,15:45-16:00,44,52,18,21,82,4,1,35,5,1,63,51,0,1,0,0,,,,
buffalo/189,Kenmore Ave / Niagara Falls Blvd / Buffalo,189,11/5/2009,16:00-16:15,43,47,16,24,88,3,1,61,1,1,52,37,0,2,0,0,,,,
buffalo/189,Kenmore Ave / Niagara Falls Blvd / Buffalo,189,11/5/2009,16:15-16:30,55,54,19,37,78,2,3,67,0,1,64,41,0,0,1,1,,,,
buffalo/189,Kenmore Ave / Niagara Falls Blvd / Buffalo,189,11/5/2009,16:30-16:45,59,72,24,33,83,3,2,98,3,2,75,51,0,4,2,0,,,,
buffalo/189,Kenmore Ave / Niagara Falls Blvd / Buffalo,189,11/5/2009,16:45-17:00,57,77,20,24,81,1,0,80,2,4,70,66,0,1,0,0,,,,
buffalo/189,Kenmore Ave / Niagara Falls Blvd / Buffalo,189,11/5/2009,17:00-17:15,54,55,19,40,92,2,2,90,5,1,68,54,1,2,2,1,,,,
buffalo/189,Kenmore Ave / Niagara Falls Blvd / Buffalo,189,11/5/2009,17:15-17:30,73,77,19,33,70,0,0,71,1,2,49,22,0,2,0,0,,,,
buffalo/189,Kenmore Ave / Niagara Falls Blvd / Buffalo,189,11/5/2009,17:30-17:45,49,76,25,26,105,2,0,75,1,2,114,63,0,1,2,4,,,,
buffalo/189,Kenmore Ave / Niagara Falls Blvd / Buffalo,189,11/5/2009,17:45-18:00,70,72,38,38,89,3,1,70,2,0,92,47,2,2,0,0,,,,
id,name,id,date,time,SB-Right,SB-Thru,SB-Left,WB-Right,WB-Thru,WB-Left,NB-Right,NB-Thru,NB-Left,EB-Right,EB-Thru,EB-Left,SB-Ped,WB-Ped,NB-Ped,EB-Ped,,,,
buffalo/19,Main St / Highgate Ave / Buffalo,19,10/16/2007,07:00-07:15,,,,1,170,3,3,0,3,1,126,0,,3,2,2,,,,
buffalo/19,Main St / Highgate Ave / Buffalo,19,10/16/2007,07:15-07:30,,,,0,235,2,4,0,6,2,187,0,,0,4,0,,,,
buffalo/19,Main St / Highgate Ave / Buffalo,19,10/16/2007,07:30-07:45,,,,0,268,6,2,0,7,2,189,0,,1,7,2,,,,
buffalo/19,Main St / Highgate Ave / Buffalo,19,10/16/2007,07:45-08:00,,,,0,302,15,7,0,11,5,251,0,,1,5,0,,,,
buffalo/19,Main St / Highgate Ave / Buffalo,19,10/16/2007,08:00-08:15,,,,0,384,4,6,0,10,8,274,4,,0,3,0,,,,
buffalo/19,Main St / Highgate Ave / Buffalo,19,10/16/2007,08:15-08:30,,,,0,282,3,2,0,2,8,272,0,,0,4,2,,,,
buffalo/19,Main St / Highgate Ave / Buffalo,19,10/16/2007,08:30-08:45,,,,0,247,3,5,0,6,1,192,0,,1,5,4,,,,
buffalo/19,Main St / Highgate Ave / Buffalo,19,10/16/2007,08:45-09:00,,,,1,197,1,4,0,3,2,215,0,,1,7,1,,,,
buffalo/19,Main St / Highgate Ave / Buffalo,19,10/16/2007,16:00-16:15,,,,0,293,3,6,0,3,4,302,0,,0,9,0,,,,
buffalo/19,Main St / Highgate Ave / Buffalo,19,10/16/2007,16:15-16:30,,,,0,289,6,8,0,3,9,403,0,,2,3,1,,,,
buffalo/19,Main St / Highgate Ave / Buffalo,19,10/16/2007,16:30-16:45,,,,0,267,11,11,0,5,9,278,0,,4,1,0,,,,
buffalo/19,Main St / Highgate Ave / Buffalo,19,10/16/2007,16:45-17:00,,,,0,246,6,9,0,7,5,233,0,,3,5,1,,,,
buffalo/19,Main St / Highgate Ave / Buffalo,19,10/16/2007,17:00-17:15,,,,0,299,5,4,0,3,8,322,0,,0,4,3,,,,
buffalo/19,Main St / Highgate Ave / Buffalo,19,10/16/2007,17:15-17:30,,,,0,296,5,10,0,6,6,302,0,,1,8,2,,,,
buffalo/19,Main St / Highgate Ave / Buffalo,19,10/16/2007,17:30-17:45,,,,0,264,9,11,0,5,7,259,0,,0,7,2,,,,
buffalo/19,Main St / Highgate Ave / Buffalo,19,10/16/2007,17:45-18:00,,,,0,278,13,7,0,3,6,241,0,,1,9,3,,,,
id,name,id,date,time,SB-Right,SB-Thru,SB-Left,WB-Right,WB-Thru,WB-Left,NB-Right,NB-Thru,NB-Left,EB-Right,EB-Thru,EB-Left,SB-Ped,WB-Ped,NB-Ped,EB-Ped,,,,
buffalo/190,Main St / Niagara Falls Blvd / Buffalo,190,8/31/2011,07:00-07:15,44,0,0,4,66,0,0,0,0,0,77,21,0,3,0,0,,,,
buffalo/190,Main St / Niagara Falls Blvd / Buffalo,190,8/31/2011,07:15-07:30,43,0,0,2,81,0,0,0,0,0,115,30,2,7,0,0,,,,
buffalo/190,Main St / Niagara Falls Blvd / Buffalo,190,8/31/2011,07:30-07:45,63,0,3,1,99,0,0,0,0,0,135,46,7,4,0,0,,,,
buffalo/190,Main St / Niagara Falls Blvd / Buffalo,190,8/31/2011,07:45-08:00,63,0,0,4,105,0,0,0,0,0,123,61,3,6,0,0,,,,
buffalo/190,Main St / Niagara Falls Blvd / Buffalo,190,8/31/2011,08:00-08:15,53,0,0,3,117,0,0,0,0,0,105,54,10,6,0,0,,,,
buffalo/190,Main St / Niagara Falls Blvd / Buffalo,190,8/31/2011,08:15-08:30,50,0,1,5,143,0,0,0,0,0,114,31,9,1,0,0,,,,
buffalo/190,Main St / Niagara Falls Blvd / Buffalo,190,8/31/2011,08:30-08:45,51,0,0,4,102,0,0,0,0,0,123,25,4,11,1,0,,,,
buffalo/190,Main St / Niagara Falls Blvd / Buffalo,190,8/31/2011,08:45-09:00,62,0,0,3,106,0,0,0,0,0,122,43,11,2,3,0,,,,
buffalo/190,Main St / Niagara Falls Blvd / Buffalo,190,8/31/2011,09:00-09:15,40,0,2,9,119,0,0,0,0,0,103,38,6,4,2,0,,,,
buffalo/190,Main St / Niagara Falls Blvd / Buffalo,190,8/31/2011,09:15-09:30,38,0,1,4,96,0,0,0,0,0,127,47,6,2,1,0,,,,
buffalo/190,Main St / Niagara Falls Blvd / Buffalo,190,8/31/2011,09:30-09:45,17,0,1,3,103,0,0,0,0,0,113,36,2,4,0,0,,,,
buffalo/190,Main St / Niagara Falls Blvd / Buffalo,190,8/31/2011,09:45-10:00,32,0,1,6,95,0,0,0,0,0,107,46,1,12,0,0,,,,
buffalo/190,Main St / Niagara Falls Blvd / Buffalo,190,8/31/2011,12:00-12:15,48,0,4,9,127,0,0,0,0,0,155,56,3,17,2,0,,,,
buffalo/190,Main St / Niagara Falls Blvd / Buffalo,190,8/31/2011,12:15-12:30,42,0,2,12,168,0,0,0,0,0,141,66,5,20,5,0,,,,
buffalo/190,Main St / Niagara Falls Blvd / Buffalo,190,8/31/2011,12:30-12:45,36,0,1,11,149,0,0,0,0,0,156,69,4,13,9,0,,,,
buffalo/190,Main St / Niagara Falls Blvd / Buffalo,190,8/31/2011,12:45-13:00,49,0,1,5,142,0,0,0,0,0,125,63,10,5,2,0,,,,
buffalo/190,Main St / Niagara Falls Blvd / Buffalo,190,8/31/2011,13:00-13:15,32,0,2,10,164,0,0,0,0,0,144,69,3,10,0,0,,,,
buffalo/190,Main St / Niagara Falls Blvd / Buffalo,190,8/31/2011,13:15-13:30,50,0,3,8,144,0,0,0,0,0,136,71,7,15,3,0,,,,
buffalo/190,Main St / Niagara Falls Blvd / Buffalo,190,8/31/2011,13:30-13:45,39,0,0,4,140,0,0,0,0,0,91,72,8,15,6,0,,,,
buffalo/190,Main St / Niagara Falls Blvd / Buffalo,190,8/31/2011,13:45-14:00,0,0,0,0,0,0,0,0,0,0,125,77,0,0,2,0,,,,
buffalo/190,Main St / Niagara Falls Blvd / Buffalo,190,8/31/2011,15:00-15:15,35,0,2,9,158,0,0,0,0,0,213,96,4,12,0,0,,,,
buffalo/190,Main St / Niagara Falls Blvd / Buffalo,190,8/31/2011,15:15-15:30,34,0,2,7,135,0,0,0,0,0,181,76,7,15,5,0,,,,
buffalo/190,Main St / Niagara Falls Blvd / Buffalo,190,8/31/2011,15:30-15:45,60,0,1,8,152,0,0,0,0,0,171,74,3,16,2,0,,,,
buffalo/190,Main St / Niagara Falls Blvd / Buffalo,190,8/31/2011,15:45-16:00,43,0,2,12,163,0,0,0,0,0,156,97,10,15,5,0,,,,
buffalo/190,Main St / Niagara Falls Blvd / Buffalo,190,8/31/2011,16:00-16:15,40,0,0,18,160,0,0,0,0,0,141,104,8,23,1,0,,,,
